country,symbol,tag
australia,JHX,james-hardie-industries-n.v.
australia,JIN,jumbo-interactive-ltd
australia,JLG,johns-lyng
australia,JMS,jupiter-mines
australia,JPR,jupiter-energy-ltd
australia,JRV,jervois-mining-ltd
australia,JYC,joyce-corporation-ltd
australia,KAM,k2-asset-management
australia,KAR,karoon-gas-aus
australia,KAS,kasbah-resources
australia,KAT,katana-capital-ltd
australia,KBC,keybridge-capital
australia,KCN,kingsgate-consol
australia,KDR,kidman-resources-ltd
australia,KEY,key-petroleum-ltd
australia,KFE,kogi-iron-ltd
australia,KGD,kula
australia,KGL,kgl-resources-ltd
australia,KGM,kalnorth-gold-mines
australia,KGN,kogan-com-ltd
australia,KIN,kin-mining-nl
australia,KIS,king-island-scheelite-ltd
australia,KKL,kollakorn-corporation-ltd
australia,KKO,kinetiko-energy-ltd
australia,KKT,konekt-ltd
australia,KLH,gb-energy-ltd
australia,KMD,kathmandu?cid=18541
australia,KME,kip-mcgrath-education-centres
australia,KNL,kibaran-resources-ltd
australia,KNM,entellect-ltd
australia,KOR,korab-resources-ltd
australia,KOV,korvest-ltd
australia,KPC,kazakhstan-potash-corp-ltd
australia,KPO,wasabi-energy-ltd
australia,KRM,kingrose-mining
australia,KRR,king-river-copper-ltd
australia,KRS,kresta-holdings-ltd
australia,KSC,k-s-corp
australia,KSL,kina-securities-ltd
australia,KSNDC,kingston-resources-ltd
australia,KTA,krakatoa-resources-ltd
australia,KZA,novogen
australia,LAW,justkapital-litigation-partners
australia,LCK,marathon-resources-ltd
australia,LCM,logicamms-f
australia,LCY,legacy-iron-ore-ltd
australia,LEP,ale-property
australia,LIC,lifestyle-f
australia,LIT,cobre-montana-nl
australia,LLC,lend-lease-corporation-limited
australia,LNG,liquefied-natural-gas-ltd
australia,LNK,link-administration-holdings-ltd
australia,LNU,firestrike-resources-ltd
australia,LOV,lovisa-holdings-ltd
australia,LPD,platypus-minerals-ltd
australia,LTN,lantern-hotel
australia,LTR,liontown-resources-ltd
australia,LVH,livehire-ltd
australia,LVT,modun-resources-ltd
australia,LYC,lynas-corp
australia,LYL,lycopodium
australia,M7T,3d-medical-ltd
australia,MAH,macmahon-hldg
australia,MAQ,macquarie-telecom-group
australia,MAY,meo-aust-fpo
australia,MCE,matrix-composites---engineering
australia,MCM,coal-of-africa
australia,MCP,mcphersons
australia,MCR,mincor-res
australia,MCY,mighty-river-power-ltd
australia,MDR,exalt-resources-ltd
australia,MED,merlin-diamonds-ltd
australia,MEL,metgasco
australia,MEZ,meridian-energy-ltd
australia,MFG,magellan-financial-gr
australia,MGE,magellan-asset-management-ltd
australia,MGR,mirvac-group
australia,MGX,mt-gibson-iron
australia,MHJ,michael-hill-international-ltd
australia,MIN,mineral-resource
australia,MIR,mirrabooka-inv
australia,MLD,macaltd
australia,MLL,birimian-gold-ltd
australia,MLM,metallica-minerals-ltd
australia,MLS,metals-australia
australia,MLT,milton-corp
australia,MLX,metals-x
australia,MMI,metrocoal-limited
australia,MMJ,phytotech-medical-ltd
australia,MML,medusa-mining
australia,MMS,mcmillan-shakesp
australia,MNC,metminco-ltd
australia,MND,monadelphous
australia,MNF,mynetfone-f
australia,MNS,magnis-resources-ltd
australia,MNW,mint-wire-f
australia,MNY,money3-fpo
australia,MOC,mortgage-choice
australia,MOE,moelis-australia-ltd
australia,MOY,millennium
australia,MP1,megaport-ltd
australia,MPL,medibank-private-ltd
australia,MPO,molopo
australia,MQG,macquarie-group
australia,MRM,mermaid-marine
australia,MRP,mac-res-fpo
australia,MSB,mesoblast
australia,MSV,drill-torque-ltd
australia,MTO,motorcycle-holdings-ltd
australia,MTS,metcash-limited
australia,MVF,monash-ivf-group-ltd
australia,MVP,medical-developments-int.-ltd
australia,MWY,midway-ltd
australia,MXI,maxitrans-f
australia,MYR,myer-holdings-limited
australia,MYS,mystate
australia,MYX,m-pharma-fp
australia,MZN,brumby-resources-ltd
australia,NAB,national-australia-bank-limited
australia,NAN,nanosonics
australia,NBL,noni-b-ltd
australia,NCK,nick-scali-fpo
australia,NCM,newcrest-mining-limited
australia,NCR,nucoal
australia,NCZ,attila-resources-ltd
australia,NEA,nearmap-fpo
australia,NEC,nine-ent-fpo
australia,NET,iwebgate-ltd
australia,NEU,neuren-fpo
australia,NEW,new-energy-solar
australia,NGE,new-guinea-energy
australia,NGI,hfa-hldngs
australia,NHC,new-hope
australia,NHF,nib-holdings
australia,NHL,avexa-limited
australia,NIC,nickel-mines
australia,NML,navarre-minerals-ltd
australia,NMM,condoto-platinum-nl
australia,NMT,reed-res-fp
australia,NSC,contango-microcap-ltd
australia,NSE,new-standard-energy
australia,NSR,nsreit-stapled
australia,NST,northern-star-resources
australia,NTL,new-tas-gold-m?cid=40379
australia,NTU,northern-minerals
australia,NUF,nufarm-ltd
australia,NVL,national-veterinary-care-ltd
australia,NVT,navitas-limited
australia,NWH,nrw-holdings
australia,NWL,netwealth-group
australia,NWS,news-corp-b
australia,NXE,ogi-group-ltd
australia,NXT,nextdc-ltd
australia,OCL,objective-corp-ltd
australia,OCP,oceania-capital-partners-ltd
australia,OEC,orbital-corp-ltd
australia,OEL,ottoenergy
australia,OEX,oilex-ltd
australia,OFX,ozforex-grp
australia,OGC,oceanagold
australia,OMH,om-holdings
australia,OML,ooh!media-ltd
australia,ONT,1300-smiles-ltd
australia,ONX,mintails
australia,OPT,circadian-technologies-ltd
australia,ORA,orora-fpo
australia,ORE,orocobre-limited
australia,ORG,origin-energy-limited
australia,ORI,orica-limited
australia,OSH,oil-search-limited
australia,OTR,nomad-bldg-sol
australia,OTW,over-wire-holdings-ltd
australia,OVH,onevue-holdings-ltd
australia,OVT,pmp-ltd-fpo
australia,OXX,octanex-nl
australia,OZL,oz-minerals-limited
australia,PAC,treasury-group
australia,PAN,panoramic-resources-ltd
australia,PAR,paradigm-biopharmaceuticals-ltd
australia,PBH,pointsbet-holdings-ltd
australia,PBX,iron-mountain-mining-ltd
australia,PC1,acuvax-ltd
australia,PCG,hunter-hall-intl
australia,PCK,minquest-ltd
australia,PCL,pancontinental-oil---gas-nl
australia,PDL,bt-investment-management
australia,PDN,paladin-res
australia,PDZ,prairie-downs-metals-ltd
australia,PEA,pac-energy
australia,PEK,peak-resources-ltd
australia,PEN,peninsula-energy
australia,PET,phoslock-water-solutions-ltd
australia,PFG,prime-financial
australia,PFP,propel-funeral-partners
australia,PGC,paragon-care-ltd
australia,PGH,pact-group-holdings-ltd
australia,PGI,panterra-gold-ltd
australia,PIA,hunter-hall-global-value-ltd
australia,PIL,chrysalis-resources-ltd
australia,PKADC,continuation-investments
australia,PLL,wcp-resources-ltd
australia,PLS,pilbara-minerals-ltd
australia,PMC,platinum-capital-ltd
australia,PME,pro-medicus-ltd
australia,PMV,premier-inv
australia,PNC,pioneer-credit-ltd
australia,PNI,wilson-htm-investment-group
australia,PNR,pacific-niugini-ltd
australia,PNV,calzada
australia,PO3,water-resources-group-ltd
australia,POS,poseidon-nickel-ltd
australia,PPC,peet
australia,PPE,people-infrastructure
australia,PPG,pro-pac-packaging-ltd
australia,PPH,pushpay-holdings-ltd
australia,PPK,ppk-group-ltd
australia,PPS,praemium-ltd
australia,PPT,perpetual-limited
australia,PRN,ausdrill
australia,PRT,prime-tele
australia,PRU,perseus-mining-ltd
australia,PRX,abm-resources-nl
australia,PSA,petsec-energy
australia,PSI,psc-insurance-group-ltd
australia,PSQ,pacific-smiles-group-ltd
australia,PTM,platinum-asset-mgmt
australia,PUA,hill-end-gold-ltd
australia,PVE,po-valley-egy
australia,PVS,pivotal-systems-corporation
australia,PWH,pwr-holdings-ltd
australia,PXS,pharmaxis
australia,PYC,phylogica-limited
australia,QAN,qantas-airways-limited
australia,QBE,qbe-insurance-group-limited
australia,QFY,whl-energy-limited
australia,QIN,tfs-corporation
australia,QIP,qantm-intellectual-property-ltd
australia,QMS,qms-media-ltd
australia,QUB,qube-logistics-holdings
australia,RAG,drake-resources-ltd
australia,RAP,narhex-life-sciences-ltd
australia,RBL,redbubble-ltd
australia,RCR,rcr-tomlinson
australia,RCT,reef-casino
australia,RDC,redcape-hotel-group
australia,RDF,redflex-hld
australia,RDS,redstone-resources-ltd
australia,REA,rea-group-ltd
australia,RED,red-5-ltd
australia,REF,reverse-corp
australia,REG,regis-healthcare-ltd
australia,REH,reece-australia
australia,RES,resource-generation-ltd
australia,REX,regional-exp
australia,RFF,rural-funds-group
australia,RFG,retail-food-group
australia,RHC,ramsay-healthcare
australia,RHI,red-hill-iron-ltd
australia,RHL,ruralco-holdings
australia,RHP,rhipe-ltd
australia,RIC,ridley-corp
australia,RIO,rio-tinto-limited
australia,RKN,reckon-ltd
australia,RMC,homeloans-ltd
australia,RMD,resmed-inc.
australia,RMP,red-emperor-resources
australia,RMS,ramelius-resources
australia,RNE,geodynamics
australia,RNY,rny-property-trust
australia,RPM,kairiki-energy-ltd
australia,RRL,regis-resources-ltd
australia,RRS,range-resources
australia,RSG,resolute-mining
australia,RSH,isonea-fpo
australia,RUL,rungepincockminarco-ltd
australia,RVR,red-river-resources-ltd
australia,RWC,reliance-worldwide-corporation
australia,RXM,rex-minerals
australia,RXP,rxpservice
australia,S32,south32-ltd
australia,SAM,aurora-funds-ltd
australia,SAR,saracen-mineral-holdings
australia,SAS,burleson-energy-ltd
australia,SBM,st-barbara
australia,SCG,scentre
australia,SCL,aquaint-capital-holdings-ltd
australia,SCP,shopping-centres-australasia-prop.
australia,SDA,speedcast-international-ltd
australia,SDF,steadfast-f
australia,SDG,sunland-grp
australia,SDL,sundance-rsc
australia,SDV,intec-ltd
australia,SEA,sundance-energy-australia
australia,SEI,carbine-tungsten-ltd
australia,SEK,seek-ltd
australia,SEN,senetas-corp
australia,SFC,schaffer-corporation-ltd
australia,SFG,co2-group-ltd
australia,SFL,spring-fg-ltd
australia,SFM,eza-corporation-ltd
australia,SFR,sandfire-resources-nl
australia,SFX,sheffield-resources-ltd
australia,SG1,clancy-exploration-ltd
australia,SGC,australian-oil-co-ltd
australia,SGF,sg-fleet-group-ltd
australia,SGH,slater---gordon-limited
australia,SGM,sims-group-limited
australia,SGP,stockland
australia,SGR,echo-entertainment-group-ltd
australia,SHJ,shine-corp
australia,SHL,sonic-healthcare-limited
australia,SHV,select-harvest
australia,SI6,botswana-metals-ltd
australia,SIG,sigma-pharmaceuticals-ltd
australia,SIH,sihayo
australia,SIQ,smartgroup-corporation-ltd
australia,SIV,silvr-chef
australia,SKC,sky-city-entertainment
australia,SKF,skyfii-ltd
australia,SKI,spark-irs-unt
australia,SKT,sky-network-television
australia,SLC,superloop-ltd
australia,SLK,sealink-travel
australia,SLM,salmat
australia,SLR,silver-lake-resources
australia,SLX,silex-sys
australia,SM1,synlait-milk
australia,SMP,smartpay
australia,SMR,stanmore-coal
australia,SNL,supply-network-ltd
australia,SNZ,summerset
australia,SO4,wildhorse-energy-ltd
australia,SOL,soul-pattinson
australia,SPB,coral-sea-petroleum-ltd
australia,SPK,telecom-corp-of-new-zealand-ltd
australia,SPL,starpharma
australia,SPO,spotless-fp
australia,SPT,splitit-payments-ltd
australia,SPY,spdr-s-p-500-etf-trust
australia,SRG,global-construction-services-ltd
australia,SRN,black-ridge-mining-nl
australia,SRS,paperlinx-limited
australia,SRV,servcorp
australia,SRY,pine-capital-ltd
australia,SSM,service-stream
australia,SSN,samson-oil---gas
australia,SST,steamships-tradg
australia,ST1,arunta-resources-ltd
australia,STA,gunson-resources
australia,STC,exoma-energy-ltd
australia,STM,avalon-minerals-ltd
australia,STO,santos-limited
australia,STW,spdr-s-p-asx-200
australia,STX,strike-energy-ltd
australia,SUD,suda-ltd
australia,SUL,supa-cheap
australia,SUN,suncorp-metway-limited.
australia,SVM,sovereign-metals-ltd
australia,SVW,seven-network
australia,SWK,swick-mining-services
australia,SWM,seven-west-media-ltd
australia,SXE,southern-cross-electrical-engineeri
australia,SXL,southern-cross-media
australia,SXY,senex-energy
australia,SYD,sydney-airport-holdings
australia,SYR,syrah-res-f
australia,TAH,tabcorp-holdings-limited
australia,TAM,tanami
australia,TAP,tap-oil
australia,TBL,comops-ltd
australia,TBR,tribune-resources-ltd
australia,TCL,transurban-group
australia,TDL,progen-inds
australia,TEK,australian-renewable-fuels
australia,TER,guildford-coal-ltd
australia,TGA,thorn-groupltd
australia,TGG,templeton-gbl
australia,TGN,tungsten-mining-nl
australia,TGP,trafalgar-crp
australia,TGR,tassal-group
australia,TGS,tiger-resources
australia,TIA,pbddevelop
australia,TIH,coretrack-ltd
australia,TLG,talga-resources-ltd
australia,TLM,talisman
australia,TLS,telstra-corporation-limited.
australia,TLX,telix-pharma
australia,TNE,technology-one
australia,TOE,toro-energy-ltd
australia,TON,triton-minerals-ltd
australia,TPM,tpg-telecom-ltd
australia,TPS,east-africa-resources-ltd
australia,TRS,the-reject-shop
australia,TRY,troy-rsc
australia,TTB,brain-resource-ltd
australia,TTT,titomic-ltd
australia,TV2,galicia-energy-corporation
australia,TWE,treasury-wine-estates-ltd
australia,TWR,tower
australia,TYX,ironclad-mining-ltd
australia,TZN,terramin-aust
australia,UBI,universal-biosensors-inc
australia,UBN,urbanisecom
australia,UNV,universal-coal-plc
australia,UOS,united-overseas-australia
australia,URF,ord-units
australia,URW,unibail-rodamco-westfield
australia,USR,us-residential-fund
australia,UWL,uniti-wireless
australia,VAH,virgin-australia
australia,VAL,carajas-copper-company-ltd
australia,VCX,federation-centres
australia,VEA,viva-energy-group
australia,VHT,volpara-health-technologies-ltd
australia,VLT,credo-resources-ltd
australia,VLW,villa-world
australia,VMG,vdm-group
australia,VML,vital-metals-ltd
australia,VMS,venture-minerals
australia,VOC,vocus-fpo
australia,VPR,enerji-ltd
australia,VRL,village-roadshow
australia,VRT,virtus-health-ltd
australia,VTG,vita-group
australia,VTH,vitalharvest-freehold-trust
australia,VVR,viva-energy-reit-ltd
australia,WAF,west-african-resources-ltd
australia,WBA,webster-fpo
australia,WBC,westpac-banking-corporation
australia,WEB,webjet
australia,WEC,white-energy
australia,WES,wesfarmers-limited
australia,WGN,wagners-holding
australia,WGX,westgold-resources-ltd
australia,WHA,wattle-health-australia-ltd
australia,WHC,white-haven-coal
australia,WHF,whitefield
australia,WJA,eservglobal
australia,WLC,gujarat-nre-coking-coal
australia,WLF,wolf-minerals-ltd
australia,WLL,wellcomgrp
australia,WOR,worley-parsons
australia,WOW,woolworths-limited
australia,WPG,wpg-resources
australia,WPL,woodside-petroleum-limited
australia,WPP,stw-comms-group
australia,WSA,western-areas
australia,WSP,whispir-ltd
australia,WTC,wisetech-global-ltd
australia,WZR,directmoney-ltd
australia,XAM,xanadu-mines-ltd
australia,XCD,entek-energy-ltd
australia,XF1,king-solomon-mines-ltd
australia,XRO,xero
australia,YAL,yancoal-australia-ltd
australia,YBR,yellow-brick-road
australia,Z1P,rubianna-resources-ltd
australia,ZEL,fpo
australia,ZGL,zicom-group
australia,ZIM,zimplats-holdings
australia,ZLD,gleneagle-gold-ltd
australia,ZNO,goldsearch-ltd
australia,ZYB,dourado-resources-ltd
austria,1COV,covestro-ag?cid=1052641
austria,AALD,american-airlines-group?cid=1010891
austria,AAPL,apple-computer-inc?cid=1010892
austria,ABEV,ab-effectenbeteiligungen?cid=985977
austria,ABGV,porr-ag
austria,ADAG,adva-exch?cid=1052681
austria,ADBE,adobe-sys-inc?cid=1010893
austria,ADI,analog-devices?cid=1010894
austria,ADJ,ado-properties-sarl?cid=1052682
austria,ADKO,addiko-bank-ag
austria,ADLG,adler-real?cid=1052683
austria,ADPD,auto-data-process?cid=1010895
austria,ADSK,autodesk-inc?cid=1010896
austria,AFXG,carl-zeiss-medi-exch?cid=1052684
austria,AGRV,agrana
austria,AIG,american-intl-group?cid=1084252
austria,AIXGN,aixtron?cid=1052687
austria,AKAM,akamai-technologies-inc?cid=1010897
austria,ALXN,"alexion-pharmaceuticals,-inc.?cid=1010898"
austria,AM3D,slm-solution-g?cid=1052689
austria,AMAT,applied-matls-inc?cid=1010899
austria,AMAV,amag-austria-metall
austria,AMD,adv-micro-device?cid=1084250
austria,AMDG,amadeus-fire-ag?cid=1052690
austria,AMGN,amgen-inc?cid=1010900
austria,AMS,ams-ag?cid=1072039
austria,AMZN,amazon-com-inc?cid=1010901
austria,ANDR,andritz-ag
austria,AOXG,alstria-office-reit-ag?cid=1052693
austria,ARLG,aareal-bank?cid=1052695
austria,ARTG,bet-at-home-com-ag?cid=1052696
austria,ATHO,athos-immobilien-ag
austria,ATRS,atrium-euro-real
austria,ATSV,at-s-austria?cid=48630
austria,ATVI,activision-inc?cid=1010902
austria,AUDK,rtl-group-lu?cid=1052697
austria,AVGO,avago-technologies?cid=1010903
austria,AXAF,axa?cid=22959
austria,AXP,american-express?cid=1010904
austria,BA,boeing-co?cid=1010905
austria,BAC,bank-of-america?cid=1084253
austria,BAWG,bawag
austria,BC8G,bechtle-exch?cid=1052698
austria,BDTG,bertrandt?cid=1052699
austria,BHAV,burgenland-holding-ag
austria,BIDU,baidu.com?cid=1010906
austria,BIIB,biogen-idec-inc?cid=1010907
austria,BIO3,biotest-ag-vz?cid=1052700
austria,BKNG,priceline.com-inc?cid=1010987
austria,BMRN,biomarin-pharmaceuticals?cid=1010908
austria,BNRGN,brenntag-ag?cid=1052701
austria,BOSSN,hugo-boss?cid=1052702
austria,BPGR,bpg-hramba-plemenitih-kovin-dd
austria,BRKB,berkshire-hathaway?cid=1084254
austria,BVB,borussia-dortmund-gmbh---co-kgaa?cid=1052704
austria,BVOLT,biovolt
austria,BYWGNX,baywa-ag-vna?cid=1052705
austria,CAIV,ca-immob-anlagen
austria,CAT,caterpillar?cid=1010910
austria,CECG,metro-ag?cid=1052707
austria,CELG,celgene-corp?cid=1010911
austria,CERN,cerner-corporatio?cid=1010912
austria,CHKP,check-point-software-tech-lt?cid=1010913
austria,CHTR,charter-communications?cid=1010914
austria,CL,colgate-palmo?cid=1084255
austria,CLBM,cleantech-building-materials-plc?cid=1073364
austria,CLEN,cleen-energy-ag
austria,CMCSA,comcast-corp-new?cid=1010915
austria,COKG,cancom-ag?cid=1052708
austria,COLOB,coloplast--b-?cid=1073363
austria,CONG,continental-ag?cid=1055010
austria,COPMA,compugroup-medical-ag?cid=1052709
austria,COST,costco-whsl-corp-new?cid=1010916
austria,CRME,salesforce-com?cid=1084274
austria,CSCO,cisco-sys-inc?cid=1010917
austria,CSX,csx-corp?cid=1010918
austria,CTAS,cintas-corp?cid=1010919
austria,CTSH,cognizant-technology-solutio?cid=1010921
austria,CTXS,citrix-sys-inc?cid=1010922
austria,CVX,chevron?cid=1010923
austria,CWCG,cewe-color-holding-ag?cid=1052711
austria,DAIGN,daimler?cid=1055012
austria,DBANN,deutsche-beteiligungs-ag?cid=1052712
austria,DBI,dr-bock-industries-ag
austria,DBKGN,deutsche-bank?cid=8090
austria,DBX,dropbox-inc?cid=1084257
austria,DDPN,du-pont?cid=1084256
austria,DEQGN,dt-euroshop-exch?cid=1052713
austria,DEZG,deutz?cid=1052714
austria,DICN,dic-asset-ag?cid=1052716
austria,DIS,disney?cid=1010925
austria,DISCA,discovery-holding-co?cid=1010926
austria,DISCK,discovery-communications-(c)?cid=1010927
austria,DISH,dish-network?cid=1010928
austria,DLGS,dialog-semicond?cid=1052717
austria,DLTR,dollar-tree-inc?cid=1010929
austria,DOCO,do---co-rest---cat
austria,DRIG,drillisch?cid=1052718
austria,DRW3,draegerwerk?cid=1052719
austria,DUEG,duerr?cid=1052720
